,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,state_chan_alt
82,mar004a-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-2.199715283457362e-05,98.4,0.5013190858781205,0.019385929117512607,0.03642917298270854,0.025595728362727714,PASSIVE_1
83,lim045a-27-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,70.4,0.5171624221170361,0.01375659913960634,0.3630672505986086,0.9987339536286429,baseline
84,lim045a-27-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.0006216892129766229,70.4,0.5171624221170361,0.01375659913960634,-0.005516361368004652,0.00987918809458728,ACTIVE_1
85,lim045a-27-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.0001523946596794375,70.4,0.5171624221170361,0.01375659913960634,0.01199286624264914,-0.04229076915533028,PASSIVE_1
86,lim045a-22-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,78.0,0.67139291917442,0.015928296758376984,0.9360729426975171,0.9981483328897257,baseline
87,lim045a-22-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.00028165108767428163,78.0,0.67139291917442,0.015928296758376984,0.013463005024169675,-0.021421757350490227,ACTIVE_1
88,lim045a-22-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,3.113504610393523e-05,78.0,0.67139291917442,0.015928296758376984,0.03477442672643584,-0.038392008556760324,PASSIVE_1
89,lim045a-20-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,72.4,0.4784108511932169,0.01943670736211169,0.8895304565922084,1.027810999037984,baseline
90,lim045a-20-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.0018161809382806874,72.4,0.4784108511932169,0.01943670736211169,0.00578151135045128,-0.03967518661676303,ACTIVE_1
91,lim045a-20-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-5.5992722716204396e-06,72.4,0.4784108511932169,0.01943670736211169,-0.0016165905435176428,-0.005383803700579504,PASSIVE_1
